team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.47058823529411764,0.375,0.5555555555555556,0.5,-3
Los Angeles Lakers,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.1,-5
Memphis Grizzlies,0.5294117647058824,0.625,0.4444444444444444,0.6,-1
Philadelphia 76ers,0.0,0.0,0.0,0.0,-17
San Antonio Spurs,0.8235294117647058,1.0,0.625,0.9,5
Houston Rockets,0.375,0.36363636363636365,0.4,0.3,1
Detroit Pistons,0.5,0.6666666666666666,0.4,0.3,-1
Boston Celtics,0.5625,0.6,0.5,0.6,2
Miami Heat,0.6666666666666666,0.8,0.4,0.7,1
Orlando Magic,0.5,0.6666666666666666,0.2857142857142857,0.6,2
Portland Trail Blazers,0.4117647058823529,0.5,0.3333333333333333,0.3,1
Golden State Warriors,1.0,1.0,1.0,1.0,18
Chicago Bulls,0.6428571428571429,0.8333333333333334,0.5,0.6,-1
Washington Wizards,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3,-4
Dallas Mavericks,0.5882352941176471,0.7142857142857143,0.5,0.7,1
Minnesota Timberwolves,0.5,0.25,0.75,0.4,3
Oklahoma City Thunder,0.6470588235294118,0.7272727272727273,0.5,0.7,4
Charlotte Hornets,0.5625,0.7777777777777778,0.2857142857142857,0.7,-1
Milwaukee Bucks,0.375,0.5,0.25,0.3,-2
Los Angeles Clippers,0.5,0.6,0.3333333333333333,0.4,1
Toronto Raptors,0.6470588235294118,0.8,0.5833333333333334,0.6,4
Utah Jazz,0.5333333333333333,0.6,0.5,0.5,2
Phoenix Suns,0.4375,0.5,0.3333333333333333,0.4,-4
Sacramento Kings,0.3333333333333333,0.4,0.25,0.5,-2
New Orleans Pelicans,0.23529411764705882,0.42857142857142855,0.1,0.3,-2
Cleveland Cavaliers,0.7647058823529411,1.0,0.5,0.7,2
Atlanta Hawks,0.5789473684210527,0.6666666666666666,0.5,0.4,-1
Brooklyn Nets,0.1875,0.4,0.09090909090909091,0.3,-2
Indiana Pacers,0.6666666666666666,0.75,0.5714285714285714,0.8,4
Denver Nuggets,0.35294117647058826,0.3333333333333333,0.375,0.3,-6
