team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Boston Celtics,.640,0.7297297297297297,0.5526315789473685,0.7,-1
Cleveland Cavaliers,.635,0.7777777777777778,0.5,0.4,-3
Washington Wizards,.613,0.7435897435897436,0.4722222222222222,0.5,-1
Toronto Raptors,.600,0.6578947368421053,0.5405405405405406,0.7,-1
Atlanta Hawks,.520,0.5263157894736842,0.5135135135135135,0.3,2
Milwaukee Bucks,.520,0.5526315789473685,0.4864864864864865,0.7,2
Miami Heat,.493,0.5675675675675675,0.42105263157894735,0.6,2
Indiana Pacers,.493,0.6842105263157895,0.2972972972972973,0.4,-2
Chicago Bulls,.480,0.5789473684210527,0.3783783783783784,0.5,2
Detroit Pistons,.461,0.6153846153846154,0.2972972972972973,0.2,1
Charlotte Hornets,.453,0.5526315789473685,0.35135135135135137,0.5,1
Philadelphia 76ers,.373,0.4594594594594595,0.2894736842105263,0.5,-1
New York Knicks,.373,0.4722222222222222,0.28205128205128205,0.2,-1
Orlando Magic,.360,0.3684210526315789,0.35135135135135137,0.3,-2
Brooklyn Nets,.213,0.2631578947368421,0.16216216216216217,0.4,-2
Golden State Warriors,.813,0.8857142857142857,0.75,0.9,9
San Antonio Spurs,.770,0.7837837837837838,0.7567567567567568,0.7,-1
Houston Rockets,.680,0.7368421052631579,0.6216216216216216,0.7,-2
Utah Jazz,.613,0.6756756756756757,0.5526315789473685,0.5,2
Los Angeles Clippers,.597,0.6756756756756757,0.525,0.6,2
Oklahoma City Thunder,.581,0.7297297297297297,0.43243243243243246,0.8,2
Memphis Grizzlies,.547,0.6111111111111112,0.48717948717948717,0.5,1
Portland Trail Blazers,.493,0.5833333333333334,0.41025641025641024,0.8,5
Denver Nuggets,.473,0.5384615384615384,0.4,0.6,-2
New Orleans Pelicans,.427,0.5263157894736842,0.32432432432432434,0.7,1
Dallas Mavericks,.419,0.5384615384615384,0.2857142857142857,0.3,-3
Minnesota Timberwolves,.405,0.5,0.3055555555555556,0.3,2
Sacramento Kings,.387,0.39473684210526316,0.3783783783783784,0.4,-1
Phoenix Suns,.289,0.35135135135135137,0.23076923076923078,0.0,-10
Los Angeles Lakers,.280,0.35135135135135137,0.21052631578947367,0.1,-3
