team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.450,12.9,.694,.330,.118,.095,.152,.306,.500,.618,.343,.391,.429,.339,.535,.054,312,.285,998,.877,.236,.389,11,0
Boston Celtics,.453,14.1,.611,.296,.133,.072,.111,.389,.512,.630,.389,.421,.402,.361,.563,.032,187,.274,1016,.836,.216,.415,19,0
Brooklyn Nets,.445,13.1,.628,.310,.175,.075,.069,.372,.505,.611,.423,.388,.366,.342,.449,.035,199,.301,1061,.848,.221,.376,18,0
Chicago Bulls,.443,12.6,.748,.278,.171,.121,.178,.252,.481,.595,.454,.396,.385,.331,.512,.038,223,.255,900,.871,.284,.416,8,0
Charlotte Hornets,.442,13.7,.665,.284,.134,.096,.150,.335,.487,.612,.398,.406,.382,.353,.549,.034,200,.257,938,.796,.138,.378,14,0
Cleveland Cavaliers,.470,14.3,.602,.286,.108,.094,.114,.398,.525,.662,.346,.431,.428,.385,.436,.058,330,.234,846,.832,.290,.421,6,0
Dallas Mavericks,.441,15.1,.641,.199,.131,.121,.191,.359,.487,.633,.443,.444,.392,.359,.466,.037,199,.167,584,.818,.197,.374,13,0
Denver Nuggets,.467,12.7,.675,.329,.157,.077,.113,.325,.515,.622,.440,.384,.393,.370,.522,.052,304,.284,1036,.872,.192,.377,16,0
Detroit Pistons,.449,12.9,.739,.252,.190,.140,.156,.261,.492,.642,.391,.446,.415,.327,.457,.044,264,.213,821,.834,.197,.379,30,1
Golden State Warriors,.494,14.0,.641,.303,.104,.106,.129,.359,.556,.688,.410,.438,.461,.383,.660,.074,450,.236,933,.834,.210,.413,28,1
Houston Rockets,.464,14.4,.538,.318,.126,.041,.053,.462,.553,.674,.381,.374,.382,.362,.548,.075,435,.268,1036,.773,.204,.401,13,0
Indiana Pacers,.462,13.4,.730,.238,.187,.106,.198,.270,.495,.617,.466,.418,.420,.373,.498,.035,199,.232,840,.840,.260,.405,18,1
Los Angeles Clippers,.472,14.1,.670,.276,.120,.081,.193,.330,.520,.659,.417,.412,.433,.373,.497,.066,381,.224,821,.776,.200,.409,15,2
Los Angeles Lakers,.448,12.6,.701,.291,.189,.102,.119,.299,.491,.631,.394,.386,.395,.349,.456,.054,314,.243,885,.775,.221,.379,16,1
Memphis Grizzlies,.434,13.4,.684,.289,.157,.094,.145,.316,.472,.575,.419,.385,.381,.349,.500,.031,174,.269,904,.811,.191,.412,26,0
Miami Heat,.455,13.0,.687,.290,.167,.094,.135,.313,.496,.628,.415,.389,.391,.363,.429,.054,321,.238,848,.885,.303,.403,13,0
Milwaukee Bucks,.477,11.6,.715,.360,.170,.077,.108,.285,.520,.642,.400,.386,.397,.371,.535,.074,422,.288,1001,.922,.279,.379,11,0
Minnesota Timberwolves,.467,12.4,.747,.303,.163,.099,.182,.253,.507,.637,.441,.398,.409,.350,.530,.059,340,.249,862,.877,.264,.388,9,0
New Orleans Pelicans,.448,13.3,.691,.276,.171,.094,.148,.309,.491,.621,.411,.431,.379,.354,.499,.047,283,.241,882,.835,.220,.376,11,0
New York Knicks,.447,13.2,.721,.289,.126,.132,.173,.279,.484,.589,.377,.438,.422,.352,.463,.039,236,.256,909,.850,.228,.435,21,0
Oklahoma City Thunder,.454,12.1,.705,.341,.148,.106,.110,.295,.507,.621,.419,.402,.377,.327,.464,.064,370,.280,1007,.782,.256,.340,18,2
Orlando Magic,.440,13.4,.702,.265,.171,.110,.156,.298,.490,.623,.426,.423,.381,.323,.490,.042,250,.231,847,.871,.182,.291,23,0
Philadelphia 76ers,.442,13.2,.654,.306,.150,.094,.103,.346,.494,.640,.374,.382,.344,.344,.543,.048,278,.265,984,.865,.151,.403,8,0
Phoenix Suns,.448,12.5,.744,.306,.153,.120,.164,.256,.488,.627,.406,.398,.371,.334,.417,.056,322,.258,967,.797,.279,.335,19,0
Portland Trail Blazers,.461,13.3,.682,.298,.142,.093,.149,.318,.503,.596,.425,.449,.424,.373,.451,.047,272,.248,844,.791,.204,.383,15,0
Sacramento Kings,.459,13.0,.704,.257,.197,.097,.153,.296,.495,.639,.426,.401,.401,.372,.503,.049,271,.251,893,.876,.238,.409,18,0
San Antonio Spurs,.472,13.3,.720,.255,.161,.115,.190,.280,.503,.653,.431,.385,.435,.391,.527,.048,268,.217,794,.879,.271,.437,11,0
Toronto Raptors,.463,13.1,.713,.255,.184,.120,.153,.287,.503,.625,.453,.453,.402,.364,.369,.041,237,.235,831,.805,.271,.377,10,1
Utah Jazz,.464,13.1,.672,.294,.153,.104,.121,.328,.511,.648,.419,.432,.361,.367,.449,.068,375,.233,790,.791,.272,.375,13,1
Washington Wizards,.475,13.0,.717,.297,.139,.109,.172,.283,.515,.631,.432,.427,.438,.372,.499,.046,272,.259,991,.863,.254,.355,9,0
