team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Boston Celtics,.645,0.7368421052631579,0.5526315789473685,0.8,1
Cleveland Cavaliers,.640,0.7837837837837838,0.5,0.5,1
Toronto Raptors,.605,0.6666666666666666,0.5405405405405406,0.8,1
Washington Wizards,.605,0.7435897435897436,0.4594594594594595,0.5,-2
Milwaukee Bucks,.526,0.5641025641025641,0.4864864864864865,0.8,3
Atlanta Hawks,.513,0.5263157894736842,0.5,0.2,-1
Chicago Bulls,.487,0.5897435897435898,0.3783783783783784,0.6,3
Miami Heat,.487,0.5526315789473685,0.42105263157894735,0.5,-1
Indiana Pacers,.487,0.6842105263157895,0.2894736842105263,0.3,-3
Charlotte Hornets,.461,0.5641025641025641,0.35135135135135137,0.6,2
Detroit Pistons,.455,0.6153846153846154,0.2894736842105263,0.2,-1
New York Knicks,.382,0.4722222222222222,0.3,0.3,1
Philadelphia 76ers,.368,0.4594594594594595,0.28205128205128205,0.4,-2
Orlando Magic,.351,0.3684210526315789,0.3333333333333333,0.3,-4
Brooklyn Nets,.224,0.28205128205128205,0.16216216216216217,0.5,1
Golden State Warriors,.816,0.8888888888888888,0.75,1.0,10
San Antonio Spurs,.773,0.7837837837837838,0.7631578947368421,0.7,1
Houston Rockets,.671,0.7368421052631579,0.6052631578947368,0.6,-3
Utah Jazz,.618,0.6842105263157895,0.5526315789473685,0.6,3
Los Angeles Clippers,.603,0.6842105263157895,0.525,0.7,3
Oklahoma City Thunder,.573,0.7105263157894737,0.43243243243243246,0.7,-1
Memphis Grizzlies,.553,0.6216216216216216,0.48717948717948717,0.6,2
Portland Trail Blazers,.500,0.5945945945945946,0.41025641025641024,0.9,6
Denver Nuggets,.467,0.5384615384615384,0.3888888888888889,0.5,-3
New Orleans Pelicans,.434,0.5384615384615384,0.32432432432432434,0.7,2
Dallas Mavericks,.413,0.5384615384615384,0.2777777777777778,0.3,-4
Minnesota Timberwolves,.400,0.48717948717948717,0.3055555555555556,0.3,-1
Sacramento Kings,.390,0.39473684210526316,0.38461538461538464,0.4,1
Phoenix Suns,.286,0.35135135135135137,0.225,0.0,-11
Los Angeles Lakers,.276,0.35135135135135137,0.20512820512820512,0.1,-4
