team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4375,0.4666666666666667,0.4117647058823529,0.4,-4
Los Angeles Lakers,0.15625,0.18181818181818182,0.14285714285714285,0.2,-4
Memphis Grizzlies,0.5151515151515151,0.625,0.4117647058823529,0.4,1
Philadelphia 76ers,0.06060606060606061,0.07692307692307693,0.05,0.1,-1
San Antonio Spurs,0.8181818181818182,1.0,0.6,0.9,2
Houston Rockets,0.5,0.5882352941176471,0.4,0.6,-1
Detroit Pistons,0.5483870967741935,0.6666666666666666,0.4375,0.5,-2
Boston Celtics,0.5806451612903226,0.5625,0.6,0.6,4
Miami Heat,0.6,0.65,0.5,0.6,-1
Orlando Magic,0.5806451612903226,0.6470588235294118,0.5,0.6,1
Portland Trail Blazers,0.3939393939393939,0.5384615384615384,0.3,0.4,2
Golden State Warriors,0.9666666666666667,1.0,0.9333333333333333,0.9,5
Chicago Bulls,0.5862068965517241,0.7058823529411765,0.4166666666666667,0.6,1
Washington Wizards,0.4827586206896552,0.4666666666666667,0.5,0.5,-1
Dallas Mavericks,0.5806451612903226,0.6428571428571429,0.5294117647058824,0.6,3
Minnesota Timberwolves,0.3548387096774194,0.25,0.4666666666666667,0.2,-4
Oklahoma City Thunder,0.6774193548387096,0.7777777777777778,0.5384615384615384,0.8,1
Charlotte Hornets,0.5666666666666667,0.7222222222222222,0.3333333333333333,0.5,2
Milwaukee Bucks,0.375,0.6,0.17647058823529413,0.3,-2
Los Angeles Clippers,0.59375,0.625,0.5625,0.6,3
Toronto Raptors,0.59375,0.6428571428571429,0.5555555555555556,0.6,-1
Utah Jazz,0.4482758620689655,0.5333333333333333,0.35714285714285715,0.4,1
Phoenix Suns,0.36363636363636365,0.4444444444444444,0.26666666666666666,0.2,-5
Sacramento Kings,0.3870967741935484,0.5,0.26666666666666666,0.5,-2
New Orleans Pelicans,0.3225806451612903,0.5384615384615384,0.16666666666666666,0.5,-1
Cleveland Cavaliers,0.6896551724137931,0.9285714285714286,0.4666666666666667,0.7,1
Atlanta Hawks,0.6060606060606061,0.6666666666666666,0.5333333333333333,0.6,-1
Brooklyn Nets,0.2903225806451613,0.375,0.2,0.3,1
Indiana Pacers,0.6,0.7333333333333333,0.4666666666666667,0.6,2
Denver Nuggets,0.3870967741935484,0.35714285714285715,0.4117647058823529,0.4,-2
