team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.41818181818181815,0.4827586206896552,0.34615384615384615,0.1,-6
Los Angeles Lakers,0.2037037037037037,0.25,0.16666666666666666,0.2,-2
Memphis Grizzlies,0.5769230769230769,0.6785714285714286,0.4583333333333333,0.7,-2
Philadelphia 76ers,0.15384615384615385,0.2,0.1111111111111111,0.3,-1
San Antonio Spurs,0.8461538461538461,1.0,0.6666666666666666,0.8,5
Houston Rockets,0.5,0.5517241379310345,0.44,0.5,-2
Detroit Pistons,0.5094339622641509,0.64,0.39285714285714285,0.4,-2
Boston Celtics,0.5740740740740741,0.6153846153846154,0.5357142857142857,0.8,-1
Miami Heat,0.5471698113207547,0.5925925925925926,0.5,0.6,-2
Orlando Magic,0.45098039215686275,0.5384615384615384,0.36,0.3,2
Portland Trail Blazers,0.49056603773584906,0.5769230769230769,0.4074074074074074,0.8,2
Golden State Warriors,0.9215686274509803,1.0,0.8518518518518519,1.0,10
Chicago Bulls,0.5294117647058824,0.64,0.4230769230769231,0.3,-3
Washington Wizards,0.46,0.4074074074074074,0.5217391304347826,0.4,1
Dallas Mavericks,0.5272727272727272,0.5769230769230769,0.4827586206896552,0.4,-1
Minnesota Timberwolves,0.3018867924528302,0.2962962962962963,0.3076923076923077,0.3,-1
Oklahoma City Thunder,0.7358490566037735,0.8275862068965517,0.625,0.8,1
Charlotte Hornets,0.5,0.6785714285714286,0.2916666666666667,0.7,2
Milwaukee Bucks,0.39622641509433965,0.6363636363636364,0.22580645161290322,0.3,1
Los Angeles Clippers,0.6730769230769231,0.68,0.6666666666666666,0.8,3
Toronto Raptors,0.6862745098039216,0.75,0.6296296296296297,0.9,3
Utah Jazz,0.5098039215686274,0.6296296296296297,0.375,0.8,7
Phoenix Suns,0.2641509433962264,0.37037037037037035,0.15384615384615385,0.1,-8
Sacramento Kings,0.40384615384615385,0.5,0.3076923076923077,0.2,-4
New Orleans Pelicans,0.37254901960784315,0.52,0.23076923076923078,0.5,1
Cleveland Cavaliers,0.7254901960784313,0.84,0.6153846153846154,0.7,2
Atlanta Hawks,0.5555555555555556,0.6538461538461539,0.4642857142857143,0.4,-2
Brooklyn Nets,0.2641509433962264,0.3333333333333333,0.17391304347826086,0.3,1
Indiana Pacers,0.5384615384615384,0.68,0.4074074074074074,0.5,2
Denver Nuggets,0.39622641509433965,0.4230769230769231,0.37037037037037035,0.5,-1
